"id","time","topic","payload"
"271160485","2024-12-19 19:29:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2XAFXQY0FQ2Z8KB1ZAMEA""],""received_at"":""2024-12-19T18:29:35.052855430Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":223,""frm_payload"":""AXVfA2dAAARogg=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":65,""temperature"":6.4},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 40 00 04 68 82"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:29:34.812088Z"",""timestamp"":4053083612,""rssi"":-35,""channel_rssi"":-35,""snr"":9.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQENzL1IwPGgwIjsyRuwYQkO/8kgMg4Mbv9PrsAw=="",""channel_index"":4,""received_at"":""2024-12-19T18:29:34.822227852Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867300000"",""timestamp"":4053083612,""time"":""2024-12-19T18:29:34.812088Z""},""received_at"":""2024-12-19T18:29:34.846216843Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271159950","2024-12-19 19:28:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2VFXGFWFJD1PZNQ8DQ3M6""],""received_at"":""2024-12-19T18:28:35.070958246Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":222,""frm_payload"":""AXVfA2dDAARohA=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":66,""temperature"":6.7},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 43 00 04 68 84"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:28:34.813367Z"",""timestamp"":3993084188,""rssi"":-26,""channel_rssi"":-26,""snr"":7.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEJzChvAOGgwI0suRuwYQr9fmmwMg4Kr1spvrAw=="",""channel_index"":2,""received_at"":""2024-12-19T18:28:34.840292404Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":3993084188,""time"":""2024-12-19T18:28:34.813367Z""},""received_at"":""2024-12-19T18:28:34.864725431Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271159330","2024-12-19 19:27:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2SNA96Q36GPJHA03M1FXY""],""received_at"":""2024-12-19T18:27:35.065628783Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":221,""frm_payload"":""AXVfA2dGAARohw=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":67.5,""temperature"":7},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 46 00 04 68 87"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:27:34.814150Z"",""timestamp"":3933084828,""rssi"":-35,""channel_rssi"":-35,""snr"":7.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEJy5uNMOGgwIlsuRuwYQkbKemAMg4IL/8LvpAw=="",""channel_index"":5,""received_at"":""2024-12-19T18:27:34.833161994Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":3933084828,""time"":""2024-12-19T18:27:34.814150Z""},""received_at"":""2024-12-19T18:27:34.857792774Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271158962","2024-12-19 19:26:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2QTQ14QQRTTV4S2NRFPXM""],""received_at"":""2024-12-19T18:26:35.055335668Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":220,""frm_payload"":""AXVfA2dIAARoiw=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":69.5,""temperature"":7.2},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 48 00 04 68 8B"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:26:34.816008Z"",""timestamp"":3873085436,""rssi"":-32,""channel_rssi"":-32,""snr"":7.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPyv6rYOGgwI2sqRuwYQtNX7lAMg4OCGr9znAw=="",""channel_index"":5,""received_at"":""2024-12-19T18:26:34.826860111Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":3873085436,""time"":""2024-12-19T18:26:34.816008Z""},""received_at"":""2024-12-19T18:26:34.851099288Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271158391","2024-12-19 19:25:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2P0416M3YMTPKZX4WW2C2""],""received_at"":""2024-12-19T18:25:35.063260998Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":219,""frm_payload"":""AXVfA2dKAARokA=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":72,""temperature"":7.4},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 4A 00 04 68 90"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:25:34.817355Z"",""timestamp"":3813086076,""rssi"":-33,""channel_rssi"":-33,""snr"":9.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPymnJoOGgwInsqRuwYQq+fjlAMg4LiQ7fzlAw=="",""channel_index"":7,""received_at"":""2024-12-19T18:25:34.826469190Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867900000"",""timestamp"":3813086076,""time"":""2024-12-19T18:25:34.817355Z""},""received_at"":""2024-12-19T18:25:34.851562159Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271157841","2024-12-19 19:24:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2M5HJ7NBWKKTH55E1HM71""],""received_at"":""2024-12-19T18:24:35.071741664Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":218,""frm_payload"":""AXVfA2dMAARolg=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":75,""temperature"":7.6},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 4C 00 04 68 96"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:24:34.819693Z"",""timestamp"":3753087724,""rssi"":-32,""channel_rssi"":-32,""snr"":9.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEOylzv0NGgwI4smRuwYQ/YH+nAMg4NPXq53kAw=="",""channel_index"":6,""received_at"":""2024-12-19T18:24:34.843735982Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867700000"",""timestamp"":3753087724,""time"":""2024-12-19T18:24:34.819693Z""},""received_at"":""2024-12-19T18:24:34.867646313Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271157352","2024-12-19 19:23:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2JAY6VSQBRPE7Y9MCXNPV""],""received_at"":""2024-12-19T18:23:35.061864538Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":217,""frm_payload"":""AXVfA2dOAARomw=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":77.5,""temperature"":7.8},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 4E 00 04 68 9B"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:23:34.819487Z"",""timestamp"":3693087372,""rssi"":-29,""channel_rssi"":-29,""snr"":7.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEIyVgOENGgwIpsmRuwYQ2rj7lgMg4OWk6b3iAw=="",""channel_index"":2,""received_at"":""2024-12-19T18:23:34.831110923Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":3693087372,""time"":""2024-12-19T18:23:34.819487Z""},""received_at"":""2024-12-19T18:23:34.854728206Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271156874","2024-12-19 19:22:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2GGBBM0MDJHY3WJJJQWJA""],""received_at"":""2024-12-19T18:22:35.063341099Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":216,""frm_payload"":""AXVfA2dOAARonw=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":79.5,""temperature"":7.8},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 4E 00 04 68 9F"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:22:34.821425Z"",""timestamp"":3633088035,""rssi"":-33,""channel_rssi"":-33,""snr"":9.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKOMssQNGgwI6siRuwYQxum7mQMguPGvp97gAw=="",""received_at"":""2024-12-19T18:22:34.836360055Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868100000"",""timestamp"":3633088035,""time"":""2024-12-19T18:22:34.821425Z""},""received_at"":""2024-12-19T18:22:34.859679837Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271156383","2024-12-19 19:21:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2ENRGA1H5DXJ0JPJCDMBR""],""received_at"":""2024-12-19T18:21:35.069227742Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":215,""frm_payload"":""AXVfA2dPAARooQ=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":80.5,""temperature"":7.9},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 4F 00 04 68 A1"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:21:34.821671Z"",""timestamp"":3573087620,""rssi"":-36,""channel_rssi"":-36,""snr"":9.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEIT746cNGgwIrsiRuwYQiKaAnAMgoJf55P7eAw=="",""channel_index"":4,""received_at"":""2024-12-19T18:21:34.841189530Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867300000"",""timestamp"":3573087620,""time"":""2024-12-19T18:21:34.821671Z""},""received_at"":""2024-12-19T18:21:34.864941058Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271155739","2024-12-19 19:20:35","/ttndata/eui-24e124785d161214-33","{""end_device_ids"":{""device_id"":""eui-24e124785d161214-33"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D161214"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260B750C""},""correlation_ids"":[""gs:uplink:01JFG2CV533VFHQ6WT232B3FRV""],""received_at"":""2024-12-19T18:20:35.060468792Z"",""uplink_message"":{""session_key_id"":""AZPfZFbbiiySBdR3NRWAMA=="",""f_port"":85,""f_cnt"":214,""frm_payload"":""AXVfA2dPAARoog=="",""decoded_payload"":{""decoded"":{""battery"":95,""humidity"":81,""temperature"":7.9},""errors"":[],""format"":""hex"",""msg"":""01 75 5F 03 67 4F 00 04 68 A2"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:20:34.824083Z"",""timestamp"":3513089332,""rssi"":-33,""channel_rssi"":-33,""snr"":7.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELT6lYsNGgwI8seRuwYQncCKlgMgoKbEo5/dAw=="",""channel_index"":5,""received_at"":""2024-12-19T18:20:34.829208851Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":3513089332,""time"":""2024-12-19T18:20:34.824083Z""},""received_at"":""2024-12-19T18:20:34.853091933Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
