"id","time","topic","payload"
"271160518","2024-12-19 19:29:46","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2XNGSGBHG3ETZS68NTKVG""],""received_at"":""2024-12-19T18:29:46.346191796Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":310,""frm_payload"":""IM4lTWJnxwBYIM7pTGJnxwBYIM6tTGJnxwBYIM5xTGJnxwBYIM41TGJnxwBYIM75S2JnxwBYIM69S2JnxwBYIM6BS2JnxwBYIM5FS2JnyABY"",""decoded_payload"":{""decoded"":{""history"":[{""humidity"":44,""temperature"":19.9,""timestamp"":1734495525},{""humidity"":44,""temperature"":19.9,""timestamp"":1734495465},{""humidity"":44,""temperature"":19.9,""timestamp"":1734495405},{""humidity"":44,""temperature"":19.9,""timestamp"":1734495345},{""humidity"":44,""temperature"":19.9,""timestamp"":1734495285},{""humidity"":44,""temperature"":19.9,""timestamp"":1734495225},{""humidity"":44,""temperature"":19.9,""timestamp"":1734495165},{""humidity"":44,""temperature"":19.9,""timestamp"":1734495105},{""humidity"":44,""temperature"":20,""timestamp"":1734495045}]},""errors"":[],""format"":""hex"",""msg"":""20 CE 25 4D 62 67 C7 00 58 20 CE E9 4C 62 67 C7 00 58 20 CE AD 4C 62 67 C7 00 58 20 CE 71 4C 62 67 C7 00 58 20 CE 35 4C 62 67 C7 00 58 20 CE F9 4B 62 67 C7 00 58 20 CE BD 4B 62 67 C7 00 58 20 CE 81 4B 62 67 C7 00 58 20 CE 45 4B 62 67 C8 00 58"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:29:46.022450Z"",""timestamp"":4064294396,""rssi"":-12,""channel_rssi"":-12,""snr"":9.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPzrgJIPGgsImsyRuwYQ15zKQSDgwMvWpO0D"",""channel_index"":1,""received_at"":""2024-12-19T18:29:46.115200886Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":4064294396,""time"":""2024-12-19T18:29:46.022450Z""},""received_at"":""2024-12-19T18:29:46.138713702Z"",""consumed_airtime"":""0.164096s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271160480","2024-12-19 19:29:31","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2X78DNPNZE7EQ939Z6SXJ""],""received_at"":""2024-12-19T18:29:31.741387343Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":309,""frm_payload"":""AXVeA2dDAARofQ=="",""decoded_payload"":{""decoded"":{""battery"":94,""humidity"":62.5,""temperature"":6.7},""errors"":[],""format"":""hex"",""msg"":""01 75 5E 03 67 43 00 04 68 7D"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:29:31.487325Z"",""timestamp"":4049758812,""rssi"":-12,""channel_rssi"":-12,""snr"":9.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQENzUiYsPGgwIi8yRuwYQk7Cc/gEg4O69w+7sAw=="",""channel_index"":4,""received_at"":""2024-12-19T18:29:31.510183050Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867300000"",""timestamp"":4049758812,""time"":""2024-12-19T18:29:31.487325Z""},""received_at"":""2024-12-19T18:29:31.534162054Z"",""consumed_airtime"":""0.061696s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271159933","2024-12-19 19:28:31","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2VCNK9YZTTH8SJK3A98ZA""],""received_at"":""2024-12-19T18:28:31.747431159Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":308,""frm_payload"":""AXVeA2dGAARofw=="",""decoded_payload"":{""decoded"":{""battery"":94,""humidity"":63.5,""temperature"":7},""errors"":[],""format"":""hex"",""msg"":""01 75 5E 03 67 46 00 04 68 7F"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:28:31.492166Z"",""timestamp"":3989762956,""rssi"":-13,""channel_rssi"":-13,""snr"":7,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEIznu+4OGgwIz8uRuwYQlpbugAIg4LWdg4/rAw=="",""channel_index"":2,""received_at"":""2024-12-19T18:28:31.515356571Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":3989762956,""time"":""2024-12-19T18:28:31.492166Z""},""received_at"":""2024-12-19T18:28:31.539987113Z"",""consumed_airtime"":""0.061696s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271159269","2024-12-19 19:27:31","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2SJ2YVQ6X5H2SVAGW57A3""],""received_at"":""2024-12-19T18:27:31.755240530Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":307,""frm_payload"":""AXVeA2dIAARogw=="",""decoded_payload"":{""decoded"":{""battery"":94,""humidity"":65.5,""temperature"":7.2},""errors"":[],""format"":""hex"",""msg"":""01 75 5E 03 67 48 00 04 68 83"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:27:31.498106Z"",""timestamp"":3929768116,""rssi"":-9,""channel_rssi"":-9,""snr"":7,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELSB7tEOGgwIk8uRuwYQ852hhgIgoP66w6/pAw=="",""channel_index"":5,""received_at"":""2024-12-19T18:27:31.527024364Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":3929768116,""time"":""2024-12-19T18:27:31.498106Z""},""received_at"":""2024-12-19T18:27:31.550823344Z"",""consumed_airtime"":""0.061696s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271158831","2024-12-19 19:26:31","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2QQFHGFKDM9KRM42B95F8""],""received_at"":""2024-12-19T18:26:31.749391964Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":306,""frm_payload"":""AXVeA2dLAARoiA=="",""decoded_payload"":{""decoded"":{""battery"":94,""humidity"":68,""temperature"":7.5},""errors"":[],""format"":""hex"",""msg"":""01 75 5E 03 67 4B 00 04 68 88"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:26:31.492980Z"",""timestamp"":3869762332,""rssi"":-8,""channel_rssi"":-8,""snr"":6,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEJzGn7UOGgwI18qRuwYQtY6dgAIg4Mq8/s/nAw=="",""channel_index"":5,""received_at"":""2024-12-19T18:26:31.514932432Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":3869762332,""time"":""2024-12-19T18:26:31.492980Z""},""received_at"":""2024-12-19T18:26:31.538815313Z"",""consumed_airtime"":""0.061696s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271158324","2024-12-19 19:25:31","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2NWWHFZFH8PBJX4P8C8YV""],""received_at"":""2024-12-19T18:25:31.741844951Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":305,""frm_payload"":""AXVeA2dMAARojQ=="",""decoded_payload"":{""decoded"":{""battery"":94,""humidity"":70.5,""temperature"":7.6},""errors"":[],""format"":""hex"",""msg"":""01 75 5E 03 67 4C 00 04 68 8D"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:25:31.497879Z"",""timestamp"":3809766516,""rssi"":-15,""channel_rssi"":-15,""snr"":10,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPTY0ZgOGgwIm8qRuwYQxJz3/wEgoMqevvDlAw=="",""channel_index"":7,""received_at"":""2024-12-19T18:25:31.514311647Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867900000"",""timestamp"":3809766516,""time"":""2024-12-19T18:25:31.497879Z""},""received_at"":""2024-12-19T18:25:31.538103135Z"",""consumed_airtime"":""0.061696s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271157838","2024-12-19 19:24:31","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2M29P4W8M312K2JXQJVF5""],""received_at"":""2024-12-19T18:24:31.746572380Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":304,""frm_payload"":""AXVeA2dOAARolA=="",""decoded_payload"":{""decoded"":{""battery"":94,""humidity"":74,""temperature"":7.8},""errors"":[],""format"":""hex"",""msg"":""01 75 5E 03 67 4E 00 04 68 94"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:24:31.496709Z"",""timestamp"":3749764700,""rssi"":-14,""channel_rssi"":-14,""snr"":10.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQENy8g/wNGgwI38mRuwYQ9eC5ggIg4K6S+5DkAw=="",""channel_index"":6,""received_at"":""2024-12-19T18:24:31.519656230Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867700000"",""timestamp"":3749764700,""time"":""2024-12-19T18:24:31.496709Z""},""received_at"":""2024-12-19T18:24:31.543109120Z"",""consumed_airtime"":""0.061696s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271157278","2024-12-19 19:23:31","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2J7PFARRJH4R4CJQYS2V5""],""received_at"":""2024-12-19T18:23:31.746599961Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":303,""frm_payload"":""AXVeA2dPAARomQ=="",""decoded_payload"":{""decoded"":{""battery"":94,""humidity"":76.5,""temperature"":7.9},""errors"":[],""format"":""hex"",""msg"":""01 75 5E 03 67 4F 00 04 68 99"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:23:31.501583Z"",""timestamp"":3689768876,""rssi"":-14,""channel_rssi"":-14,""snr"":6.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKzPtd8NGgwIo8mRuwYQv9uj/wEg4O/zurHiAw=="",""channel_index"":2,""received_at"":""2024-12-19T18:23:31.513003632Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":3689768876,""time"":""2024-12-19T18:23:31.501583Z""},""received_at"":""2024-12-19T18:23:31.536207855Z"",""consumed_airtime"":""0.061696s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271156864","2024-12-19 19:22:31","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2GD3V4RE0A7JKGV2X5F7W""],""received_at"":""2024-12-19T18:22:31.752299579Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":302,""frm_payload"":""AXVeA2dPAARong=="",""decoded_payload"":{""decoded"":{""battery"":94,""humidity"":79,""temperature"":7.9},""errors"":[],""format"":""hex"",""msg"":""01 75 5E 03 67 4F 00 04 68 9E"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:22:31.503553Z"",""timestamp"":3629770092,""rssi"":-12,""channel_rssi"":-12,""snr"":9.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEOzK58INGgwI58iRuwYQwvTdhAIg4Nug+dHgAw=="",""channel_index"":1,""received_at"":""2024-12-19T18:22:31.524442867Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":3629770092,""time"":""2024-12-19T18:22:31.503553Z""},""received_at"":""2024-12-19T18:22:31.547857539Z"",""consumed_airtime"":""0.061696s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271156314","2024-12-19 19:21:31","/ttndata/eui-24e124785d163091-29","{""end_device_ids"":{""device_id"":""eui-24e124785d163091-29"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D163091"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BDA4E""},""correlation_ids"":[""gs:uplink:01JFG2EJH1VA9DX13YPG3BW9TV""],""received_at"":""2024-12-19T18:21:31.763159834Z"",""uplink_message"":{""session_key_id"":""AZPfLkaz1AyU+nqppiVv4g=="",""f_port"":85,""f_cnt"":301,""frm_payload"":""AXVeA2dQAARooQ=="",""decoded_payload"":{""decoded"":{""battery"":94,""humidity"":80.5,""temperature"":8},""errors"":[],""format"":""hex"",""msg"":""01 75 5E 03 67 50 00 04 68 A1"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:21:31.502419Z"",""timestamp"":3569768300,""rssi"":-14,""channel_rssi"":-14,""snr"":9.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEOyumaYNGgwIq8iRuwYQvcOkhwIg4PuVtvLeAw=="",""channel_index"":3,""received_at"":""2024-12-19T18:21:31.529307471Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867100000"",""timestamp"":3569768300,""time"":""2024-12-19T18:21:31.502419Z""},""received_at"":""2024-12-19T18:21:31.555791159Z"",""consumed_airtime"":""0.061696s"",""packet_error_rate"":0.04761905,""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
