"id","time","topic","payload"
"271159586","2024-12-19 19:28:00","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG2TE7A6TCNSBYTS815JG3X""],""received_at"":""2024-12-19T18:28:00.567591955Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":55,""frm_payload"":""MjU7OTMyOzUuMjs3MA=="",""decoded_payload"":{""format"":""string"",""msg"":""25;932;5.2;70"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:28:00.324050Z"",""timestamp"":3958594939,""rssi"":-8,""channel_rssi"":-8,""snr"":9.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPu6zd8OGgwIsMuRuwYQxKXerAEg+NCU9ZrqAw=="",""received_at"":""2024-12-19T18:28:00.339281085Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868100000"",""timestamp"":3958594939,""time"":""2024-12-19T18:28:00.324050Z""},""received_at"":""2024-12-19T18:28:00.363455240Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271156923","2024-12-19 19:22:54","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG2H38D9R17CNQ0BDVYWNK7""],""received_at"":""2024-12-19T18:22:54.427814832Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":54,""frm_payload"":""MjU7OTkzOzYuNDs3MA=="",""decoded_payload"":{""format"":""string"",""msg"":""25;993;6.4;70"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:22:54.186642Z"",""timestamp"":3652454076,""rssi"":-5,""channel_rssi"":-5,""snr"":6.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELyN0M0NGgsI/siRuwYQlt/IaSDgnOm5puED"",""channel_index"":5,""received_at"":""2024-12-19T18:22:54.199037511Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":3652454076,""time"":""2024-12-19T18:22:54.186642Z""},""received_at"":""2024-12-19T18:22:54.224240333Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271154404","2024-12-19 19:17:49","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG27S9YFYX7C7AGPSKYS5P4""],""received_at"":""2024-12-19T18:17:49.324561059Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":53,""frm_payload"":""MjU7ODg2OzYuNjs3MA=="",""decoded_payload"":{""format"":""string"",""msg"":""25;886;6.6;70"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:17:49.081334Z"",""timestamp"":3347354172,""rssi"":-7,""channel_rssi"":-7,""snr"":7,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELykkrwMGgsIzcaRuwYQormMOCDg9OzutdgD"",""channel_index"":2,""received_at"":""2024-12-19T18:17:49.094802484Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":3347354172,""time"":""2024-12-19T18:17:49.081334Z""},""received_at"":""2024-12-19T18:17:49.119709237Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271151605","2024-12-19 19:12:43","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG1YEB6NQWPRD4Q8N9K4BJR""],""received_at"":""2024-12-19T18:12:43.191368799Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":52,""frm_payload"":""MjU7ODcxOzYuNTs3MA=="",""decoded_payload"":{""format"":""string"",""msg"":""25;871;6.5;70"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:12:42.944025Z"",""timestamp"":3041213308,""rssi"":-6,""channel_rssi"":-6,""snr"":8.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPz2lKoLGgwImsSRuwYQipSj1AMg4LjBs8HPAw=="",""channel_index"":4,""received_at"":""2024-12-19T18:12:42.959407270Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867300000"",""timestamp"":3041213308,""time"":""2024-12-19T18:12:42.944025Z""},""received_at"":""2024-12-19T18:12:42.983043709Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271149223","2024-12-19 19:07:37","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG1N3CNKK0QD7Z54VXYNRJX""],""received_at"":""2024-12-19T18:07:37.061734278Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":51,""frm_payload"":""MjU7OTczOzYuNzs3MA=="",""decoded_payload"":{""format"":""string"",""msg"":""25;973;6.7;70"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:07:36.806187Z"",""timestamp"":2735072436,""rssi"":-6,""channel_rssi"":-6,""snr"":10,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELTJl5gKGgwI6MGRuwYQyMzXlgMgoL6V+MzGAw=="",""channel_index"":1,""received_at"":""2024-12-19T18:07:36.830243044Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":2735072436,""time"":""2024-12-19T18:07:36.806187Z""},""received_at"":""2024-12-19T18:07:36.854302819Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271146442","2024-12-19 19:02:30","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG1BRDCC4NVSQC2F20BTHBE""],""received_at"":""2024-12-19T18:02:30.912261952Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":50,""frm_payload"":""MjU7OTM4OzYuODs2OQ=="",""decoded_payload"":{""format"":""string"",""msg"":""25;938;6.8;69"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T18:02:30.659804Z"",""timestamp"":2428931564,""rssi"":-9,""channel_rssi"":-9,""snr"":10,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEOybmoYJGgwItr+RuwYQ6eLkzQIg4MPpvNi9Aw=="",""channel_index"":3,""received_at"":""2024-12-19T18:02:30.677366789Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867100000"",""timestamp"":2428931564,""time"":""2024-12-19T18:02:30.659804Z""},""received_at"":""2024-12-19T18:02:30.701294660Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271143775","2024-12-19 18:57:24","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG12DEF8BQ0HRW3C2NED6J9""],""received_at"":""2024-12-19T17:57:24.767085784Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":49,""frm_payload"":""MjU7OTU5OzYuNTs2OQ=="",""decoded_payload"":{""format"":""string"",""msg"":""25;959;6.5;69"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T17:57:24.522452Z"",""timestamp"":2122790691,""rssi"":-7,""channel_rssi"":-7,""snr"":8.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKPunPQHGgwIhL2RuwYQltO2igIguMG9geS0Aw=="",""received_at"":""2024-12-19T17:57:24.537874678Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868100000"",""timestamp"":2122790691,""time"":""2024-12-19T17:57:24.522452Z""},""received_at"":""2024-12-19T17:57:24.560422774Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271140851","2024-12-19 18:52:18","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG0S2G4V59GQQ8CFYWT4VZB""],""received_at"":""2024-12-19T17:52:18.645548789Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":48,""frm_payload"":""MjU7MTAyNjs1LjY7Njk="",""decoded_payload"":{""format"":""string"",""msg"":""25;1026;5.6;69"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T17:52:18.385296Z"",""timestamp"":1816649972,""rssi"":-8,""channel_rssi"":-8,""snr"":8.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPTBn+IGGgwI0rqRuwYQu4TkzwEgoPKaxu+rAw=="",""channel_index"":7,""received_at"":""2024-12-19T17:52:18.414886299Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867900000"",""timestamp"":1816649972,""time"":""2024-12-19T17:52:18.385296Z""},""received_at"":""2024-12-19T17:52:18.437830962Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271138051","2024-12-19 18:47:12","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG0FQGPPJWNH7Y67J9SW2DX""],""received_at"":""2024-12-19T17:47:12.485962401Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":47,""frm_payload"":""MjU7ODgwOzUuNjs2OA=="",""decoded_payload"":{""format"":""string"",""msg"":""25;880;5.6;68"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T17:47:12.232789Z"",""timestamp"":1510504020,""rssi"":-7,""channel_rssi"":-7,""snr"":7.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQENTsodAFGgwIoLiRuwYQ443QhAEgoPC4iPuiAw=="",""channel_index"":2,""received_at"":""2024-12-19T17:47:12.257775960Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":1510504020,""time"":""2024-12-19T17:47:12.232789Z""},""received_at"":""2024-12-19T17:47:12.279185569Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"271135525","2024-12-19 18:42:06","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260B5286""},""correlation_ids"":[""gs:uplink:01JFG06CHX6TPHCCHZS5HY2YEZ""],""received_at"":""2024-12-19T17:42:06.345771203Z"",""uplink_message"":{""session_key_id"":""AZPfLFSI48+g+r+Nnt+OsQ=="",""f_port"":1,""f_cnt"":46,""frm_payload"":""MjU7OTc4OzUuNzs2OA=="",""decoded_payload"":{""format"":""string"",""msg"":""25;978;5.7;68"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-19T17:42:06.096073Z"",""timestamp"":1204363180,""rssi"":-8,""channel_rssi"":-8,""snr"":10.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKy/pL4EGgsI7rWRuwYQsZicQyDg747NhpoD"",""channel_index"":6,""received_at"":""2024-12-19T17:42:06.119497674Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867700000"",""timestamp"":1204363180,""time"":""2024-12-19T17:42:06.096073Z""},""received_at"":""2024-12-19T17:42:06.141974096Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
