"id","time","topic","payload"
"268995628","2024-12-16 21:10:09","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8HFA4ZFGJSSSFA39WNM3J2""],""received_at"":""2024-12-16T20:10:09.132584103Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":133,""frm_payload"":""MjsxMTQ5OzI5Ljg7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1149;29.8;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:10:08.894288Z"",""timestamp"":871428043,""rssi"":-26,""channel_rssi"":-26,""snr"":9.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEMvfw58DGgwIoJKCuwYQ+IjiuQMg+OGiqa77CQ=="",""received_at"":""2024-12-16T20:10:08.901532772Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868100000"",""timestamp"":871428043,""time"":""2024-12-16T20:10:08.894288Z""},""received_at"":""2024-12-16T20:10:08.927457845Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268993216","2024-12-16 21:05:03","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8H5Z6FSRZ64XSVPG9ZQBRF""],""received_at"":""2024-12-16T20:05:03.004205743Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":132,""frm_payload"":""MjsxMTc4OzI5Ljg7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1178;29.8;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:05:02.757986Z"",""timestamp"":565288252,""rssi"":-24,""channel_rssi"":-24,""snr"":8.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELy6xo0CGgwI7o+CuwYQ+rOQ/AIg4OS47rnyCQ=="",""channel_index"":4,""received_at"":""2024-12-16T20:05:02.773319895Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867300000"",""timestamp"":565288252,""time"":""2024-12-16T20:05:02.757986Z""},""received_at"":""2024-12-16T20:05:02.799807925Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268990957","2024-12-16 20:59:56","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8GWM7X38TAPMG4WSVFXVNT""],""received_at"":""2024-12-16T19:59:56.874782172Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":131,""frm_payload"":""MjsxMTYyOzI5Ljg7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1162;29.8;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:59:56.612717Z"",""timestamp"":259148475,""rssi"":-20,""channel_rssi"":-20,""snr"":5.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELuVyXsaDAi8jYK7BhCJ6+++AiD41M+zxekJ"",""channel_index"":2,""received_at"":""2024-12-16T19:59:56.645852907Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":259148475,""time"":""2024-12-16T19:59:56.612717Z""},""received_at"":""2024-12-16T19:59:56.670414014Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268988334","2024-12-16 20:54:50","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8GK98D4T4SV6M4Z3MS1406""],""received_at"":""2024-12-16T19:54:50.714061338Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":130,""frm_payload"":""MjsxMTcyOzI5Ljg7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1172;29.8;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:54:50.476370Z"",""timestamp"":4247975987,""rssi"":-26,""channel_rssi"":-26,""snr"":9,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELPwy+kPGgwIiouCuwYQxoXX8gEguI7m+NDgCQ=="",""channel_index"":3,""received_at"":""2024-12-16T19:54:50.485070243Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867100000"",""timestamp"":4247975987,""time"":""2024-12-16T19:54:50.476370Z""},""received_at"":""2024-12-16T19:54:50.510257623Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268985922","2024-12-16 20:49:44","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8G9YA2ZJZBE5Z2Q35HW4H5""],""received_at"":""2024-12-16T19:49:44.594196442Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":129,""frm_payload"":""MjsxMTQxOzI5Ljg7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1141;29.8;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:49:44.340106Z"",""timestamp"":3941836219,""rssi"":-25,""channel_rssi"":-25,""snr"":8.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELvLztcOGgwI2IiCuwYQwuT0twEg+MT9vdzXCQ=="",""channel_index"":1,""received_at"":""2024-12-16T19:49:44.359857630Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":3941836219,""time"":""2024-12-16T19:49:44.340106Z""},""received_at"":""2024-12-16T19:49:44.386919776Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268983531","2024-12-16 20:44:38","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8G0KB59BS5YYEBYP2BFPQH""],""received_at"":""2024-12-16T19:44:38.452131690Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":128,""frm_payload"":""MjsxMTc3OzI5Ljk7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1177;29.9;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:44:38.193257Z"",""timestamp"":3635696428,""rssi"":-24,""channel_rssi"":-24,""snr"":8.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKym0cUNGgsIpoaCuwYQs4TcdCDgx5OD6M4J"",""channel_index"":7,""received_at"":""2024-12-16T19:44:38.218942927Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867900000"",""timestamp"":3635696428,""time"":""2024-12-16T19:44:38.193257Z""},""received_at"":""2024-12-16T19:44:38.246300226Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268981064","2024-12-16 20:39:32","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8FQ8D1G9Z80SKTV0EYBFHC""],""received_at"":""2024-12-16T19:39:32.333983474Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":127,""frm_payload"":""MjsxMTY2OzI5Ljg7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1166;29.8;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:39:32.057504Z"",""timestamp"":3329556675,""rssi"":-26,""channel_rssi"":-26,""snr"":9.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEMOB1LMMGgsI9IOCuwYQ+PupPSC486vI88UJ"",""received_at"":""2024-12-16T19:39:32.103114053Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868100000"",""timestamp"":3329556675,""time"":""2024-12-16T19:39:32.057504Z""},""received_at"":""2024-12-16T19:39:32.129858078Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268978750","2024-12-16 20:34:26","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8FDXDA11863JAA9EHPXDAW""],""received_at"":""2024-12-16T19:34:26.170190874Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":126,""frm_payload"":""MjsxMTc1OzI5Ljk7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1175;29.9;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:34:25.921204Z"",""timestamp"":3023416884,""rssi"":-25,""channel_rssi"":-25,""snr"":8.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELTc1qELGgwIwYGCuwYQvYrcygMgoPbBjf+8CQ=="",""channel_index"":6,""received_at"":""2024-12-16T19:34:25.936504458Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867700000"",""timestamp"":3023416884,""time"":""2024-12-16T19:34:25.921204Z""},""received_at"":""2024-12-16T19:34:25.963043575Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268976058","2024-12-16 20:29:20","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8F4JEK9EKZM57RW3ZR09TN""],""received_at"":""2024-12-16T19:29:20.037277842Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":125,""frm_payload"":""MjsxMTY1OzI5Ljk7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1165;29.9;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:29:19.775041Z"",""timestamp"":2717277123,""rssi"":-23,""channel_rssi"":-23,""snr"":7.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEMO32Y8KGgwIj/+BuwYQx82migMguOPZ0oq0CQ=="",""channel_index"":2,""received_at"":""2024-12-16T19:29:19.803202827Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":2717277123,""time"":""2024-12-16T19:29:19.775041Z""},""received_at"":""2024-12-16T19:29:19.828260619Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268973455","2024-12-16 20:24:13","/ttndata/eui-70b3d57ed0062098-co-02","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0062098-co-02"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0062098"",""join_eui"":""0000000000000000"",""dev_addr"":""260BF607""},""correlation_ids"":[""gs:uplink:01JF8EV7FGT4CFCZ3335E7M604""],""received_at"":""2024-12-16T19:24:13.887407516Z"",""uplink_message"":{""session_key_id"":""AZPOqpTx+6zLeuDdqw8dYQ=="",""f_port"":1,""f_cnt"":124,""frm_payload"":""MjsxMTUwOzI5Ljk7MzI="",""decoded_payload"":{""format"":""string"",""msg"":""2;1150;29.9;32"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:24:13.639272Z"",""timestamp"":2411137348,""rssi"":-23,""channel_rssi"":-23,""snr"":6.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEMSS3P0IGgwI3fyBuwYQy5uPxAIgoOPwl5arCQ=="",""channel_index"":5,""received_at"":""2024-12-16T19:24:13.654912649Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":2411137348,""time"":""2024-12-16T19:24:13.639272Z""},""received_at"":""2024-12-16T19:24:13.681116513Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
