"id","time","topic","payload"
"268996968","2024-12-16 21:12:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8HM15M3VFX28N5N4QRTGH2""],""received_at"":""2024-12-16T20:12:43.780516966Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4775,""frm_payload"":""AXVgA2csAQRoQg=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":33,""temperature"":30},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2C 01 04 68 42"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:12:43.536545Z"",""timestamp"":1026072051,""rssi"":-27,""channel_rssi"":-27,""snr"":6.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPO7oukDGgwIu5OCuwYQ8r3mkAIguPqjte7/CQ=="",""channel_index"":2,""received_at"":""2024-12-16T20:12:43.545934728Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":1026072051,""time"":""2024-12-16T20:12:43.536545Z""},""received_at"":""2024-12-16T20:12:43.573220564Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268996445","2024-12-16 21:11:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8HJ6JZF129J33Y31FQWD1V""],""received_at"":""2024-12-16T20:11:43.793374635Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4774,""frm_payload"":""AXVgA2ctAQRoQg=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":33,""temperature"":30.1},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2D 01 04 68 42"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:11:43.537559Z"",""timestamp"":966072931,""rssi"":-37,""channel_rssi"":-37,""snr"":9.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEOO01MwDGgwI/5KCuwYQsbeUlgIguKW8847+CQ=="",""received_at"":""2024-12-16T20:11:43.558103595Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868100000"",""timestamp"":966072931,""time"":""2024-12-16T20:11:43.537559Z""},""received_at"":""2024-12-16T20:11:43.584607228Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268995938","2024-12-16 21:10:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8HGBZSHR9GPPNBQJ97JR5Q""],""received_at"":""2024-12-16T20:10:43.782422241Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4773,""frm_payload"":""AXVgA2ctAQRoQw=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":33.5,""temperature"":30.1},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2D 01 04 68 43"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:10:43.539682Z"",""timestamp"":906073820,""rssi"":-32,""channel_rssi"":-32,""snr"":8.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQENythrADGgwIw5KCuwYQoO6dkwIg4JbVsa/8CQ=="",""channel_index"":4,""received_at"":""2024-12-16T20:10:43.552234727Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867300000"",""timestamp"":906073820,""time"":""2024-12-16T20:10:43.539682Z""},""received_at"":""2024-12-16T20:10:43.578138404Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268995453","2024-12-16 21:09:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8HEHCRG31G3Z93WT93B7FJ""],""received_at"":""2024-12-16T20:09:43.793163672Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4772,""frm_payload"":""AXVgA2ctAQRoQQ=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":32.5,""temperature"":30.1},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2D 01 04 68 41"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:09:43.540259Z"",""timestamp"":846073691,""rssi"":-37,""channel_rssi"":-37,""snr"":7.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQENueuJMDGgwIh5KCuwYQgZ/dkgIg+Pav78/6CQ=="",""channel_index"":2,""received_at"":""2024-12-16T20:09:43.551229293Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":846073691,""time"":""2024-12-16T20:09:43.540259Z""},""received_at"":""2024-12-16T20:09:43.584828085Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268994934","2024-12-16 21:08:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8HCPSYG7HRVYVPX9ET2VQ7""],""received_at"":""2024-12-16T20:08:43.791286058Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4771,""frm_payload"":""AXVgA2ctAQRoQg=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":33,""temperature"":30.1},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2D 01 04 68 42"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:08:43.542807Z"",""timestamp"":786075596,""rssi"":-33,""channel_rssi"":-33,""snr"":6.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEMyf6vYCGgwIy5GCuwYQne2vlQIg4OmGrvD4CQ=="",""channel_index"":5,""received_at"":""2024-12-16T20:08:43.557828474Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":786075596,""time"":""2024-12-16T20:08:43.542807Z""},""received_at"":""2024-12-16T20:08:43.582809503Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268994450","2024-12-16 21:07:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8HAW6Q6N7DVNZA7A47G1HV""],""received_at"":""2024-12-16T20:07:43.785974306Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4770,""frm_payload"":""AXVgA2ctAQRoQw=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":33.5,""temperature"":30.1},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2D 01 04 68 43"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:07:43.544372Z"",""timestamp"":726076460,""rssi"":-27,""channel_rssi"":-27,""snr"":7.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKyYnNoCGgwIj5GCuwYQ4J+PkgIg4Jee7JD3CQ=="",""channel_index"":5,""received_at"":""2024-12-16T20:07:43.551002813Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":726076460,""time"":""2024-12-16T20:07:43.544372Z""},""received_at"":""2024-12-16T20:07:43.576487015Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268994016","2024-12-16 21:06:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8H91M2X9PD7RPBWKC63G5Y""],""received_at"":""2024-12-16T20:06:43.793747080Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4769,""frm_payload"":""AXVgA2ctAQRoQQ=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":32.5,""temperature"":30.1},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2D 01 04 68 41"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:06:43.545960Z"",""timestamp"":666077348,""rssi"":-35,""channel_rssi"":-35,""snr"":9.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKSRzr0CGgwI05CCuwYQk7DLlwIgoIG3qrH1CQ=="",""channel_index"":7,""received_at"":""2024-12-16T20:06:43.562473712Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867900000"",""timestamp"":666077348,""time"":""2024-12-16T20:06:43.545960Z""},""received_at"":""2024-12-16T20:06:43.587440206Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268993553","2024-12-16 21:05:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8H771FHZBDWH3F5X3AYTW3""],""received_at"":""2024-12-16T20:05:43.808816519Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4768,""frm_payload"":""AXVgA2ctAQRoQg=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":33,""temperature"":30.1},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2D 01 04 68 42"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:05:43.547540Z"",""timestamp"":606078252,""rssi"":-35,""channel_rssi"":-35,""snr"":10,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKyKgKECGgwIl5CCuwYQ0YTYnQIg4OfQ6NHzCQ=="",""channel_index"":6,""received_at"":""2024-12-16T20:05:43.575264046Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867700000"",""timestamp"":606078252,""time"":""2024-12-16T20:05:43.547540Z""},""received_at"":""2024-12-16T20:05:43.600514723Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268993051","2024-12-16 21:04:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8H5CE1BS4XBJT6CXHNECWK""],""received_at"":""2024-12-16T20:04:43.792083938Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4767,""frm_payload"":""AXVgA2ctAQRoQw=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":33.5,""temperature"":30.1},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2D 01 04 68 43"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:04:43.549064Z"",""timestamp"":546079115,""rssi"":-31,""channel_rssi"":-31,""snr"":8.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEIuDsoQCGgwI24+CuwYQweT5lgIg+I3opvLxCQ=="",""channel_index"":1,""received_at"":""2024-12-16T20:04:43.561136926Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":546079115,""time"":""2024-12-16T20:04:43.549064Z""},""received_at"":""2024-12-16T20:04:43.586289586Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268992608","2024-12-16 21:03:43","/ttndata/eui-24e124785d166659-35","{""end_device_ids"":{""device_id"":""eui-24e124785d166659-35"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""24E124785D166659"",""join_eui"":""24E124C0002A0001"",""dev_addr"":""260BD077""},""correlation_ids"":[""gs:uplink:01JF8H3HV6DC03J0DHRCJX9HG0""],""received_at"":""2024-12-16T20:03:43.798187942Z"",""uplink_message"":{""session_key_id"":""AZM9WtJglD6zhYwKGTgnQQ=="",""f_port"":85,""f_cnt"":4766,""frm_payload"":""AXVgA2ctAQRoQg=="",""decoded_payload"":{""decoded"":{""battery"":96,""humidity"":33,""temperature"":30.1},""errors"":[],""format"":""hex"",""msg"":""01 75 60 03 67 2D 01 04 68 42"",""sensor"":""milesight_em300-th"",""warnings"":[]},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:03:43.550611Z"",""timestamp"":486080003,""rssi"":-33,""channel_rssi"":-33,""snr"":9.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEIP84+cBGgwIn4+CuwYQ9LXImQIguPeA5ZLwCQ=="",""channel_index"":1,""received_at"":""2024-12-16T20:03:43.567614563Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":486080003,""time"":""2024-12-16T20:03:43.550611Z""},""received_at"":""2024-12-16T20:03:43.591627563Z"",""consumed_airtime"":""0.061696s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
