"id","time","topic","payload"
"268997449","2024-12-16 21:13:38","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8HNPDNT8098ECH0EZXQEAK""],""received_at"":""2024-12-16T20:13:38.305414626Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":144,""frm_payload"":""MjU7MTEyOTsyOC41OzM1"",""decoded_payload"":{""format"":""string"",""msg"":""25;1129;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:13:38.056715Z"",""timestamp"":1080592812,""rssi"":-11,""channel_rssi"":-11,""snr"":7.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKyTooMEGgsI8pOCuwYQ/d2NMCDgj+fCuYEK"",""channel_index"":5,""received_at"":""2024-12-16T20:13:38.074718611Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":1080592812,""time"":""2024-12-16T20:13:38.056715Z""},""received_at"":""2024-12-16T20:13:38.101886943Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268994786","2024-12-16 21:08:32","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8HCBEH9Q1KYSAVD7VYE8X4""],""received_at"":""2024-12-16T20:08:32.163512839Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":143,""frm_payload"":""MjU7OTk5OzI4LjU7MzU="",""decoded_payload"":{""format"":""string"",""msg"":""25;999;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:08:31.912522Z"",""timestamp"":774445195,""rssi"":-8,""channel_rssi"":-8,""snr"":7,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEIuxpPECGgwIv5GCuwYQ1OPUxgMg+L2fhMX4CQ=="",""channel_index"":2,""received_at"":""2024-12-16T20:08:31.929629361Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":774445195,""time"":""2024-12-16T20:08:31.912522Z""},""received_at"":""2024-12-16T20:08:31.954647013Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268992514","2024-12-16 21:03:26","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8H30F89SMSAZWW7VRNWHQ8""],""received_at"":""2024-12-16T20:03:26.011600929Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":142,""frm_payload"":""MjU7MTEyNDsyOC41OzM1"",""decoded_payload"":{""format"":""string"",""msg"":""25;1124;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:03:25.767896Z"",""timestamp"":468297652,""rssi"":-12,""channel_rssi"":-12,""snr"":9,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELTPpt8BGgwIjY+CuwYQ9f7O/QIgoK7cxdDvCQ=="",""channel_index"":4,""received_at"":""2024-12-16T20:03:25.776442450Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867300000"",""timestamp"":468297652,""time"":""2024-12-16T20:03:25.767896Z""},""received_at"":""2024-12-16T20:03:25.801625239Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268990034","2024-12-16 20:58:19","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8GSNGHFW3907J18SAEEJJQ""],""received_at"":""2024-12-16T19:58:19.873268025Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":141,""frm_payload"":""MjU7MTE0NzsyOC41OzM1"",""decoded_payload"":{""format"":""string"",""msg"":""25;1147;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:58:19.615341Z"",""timestamp"":162150067,""rssi"":-13,""channel_rssi"":-13,""snr"":9.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELPtqE0aDAjbjIK7BhD+8pi9AiC41paH3OYJ"",""channel_index"":1,""received_at"":""2024-12-16T19:58:19.642331360Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":162150067,""time"":""2024-12-16T19:58:19.615341Z""},""received_at"":""2024-12-16T19:58:19.666504851Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268987608","2024-12-16 20:53:13","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8GGAH8KR4YT4DGRGKQSANE""],""received_at"":""2024-12-16T19:53:13.716887232Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":140,""frm_payload"":""MjU7MTA0NDsyOC41OzM1"",""decoded_payload"":{""format"":""string"",""msg"":""25;1044;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:53:13.470696Z"",""timestamp"":4150969771,""rssi"":-17,""channel_rssi"":-17,""snr"":9.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKuLq7sPGgwIqYqCuwYQqIuN9AEg+MfQyOfdCQ=="",""channel_index"":3,""received_at"":""2024-12-16T19:53:13.486965939Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867100000"",""timestamp"":4150969771,""time"":""2024-12-16T19:53:13.470696Z""},""received_at"":""2024-12-16T19:53:13.513378293Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268985229","2024-12-16 20:48:07","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8G6ZJ4ESWG55QB4SM47E5S""],""received_at"":""2024-12-16T19:48:07.571174620Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":139,""frm_payload"":""MjU7MTEwOTsyOC41OzM1"",""decoded_payload"":{""format"":""string"",""msg"":""25;1109;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:48:07.327169Z"",""timestamp"":3844822195,""rssi"":-19,""channel_rssi"":-19,""snr"":9,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELOprakOGgwI94eCuwYQ7LXqrQEguLaLivPUCQ=="",""received_at"":""2024-12-16T19:48:07.338716296Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868100000"",""timestamp"":3844822195,""time"":""2024-12-16T19:48:07.327169Z""},""received_at"":""2024-12-16T19:48:07.366242043Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268982674","2024-12-16 20:43:01","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8FXMK85QVDXC215HPH1GS0""],""received_at"":""2024-12-16T19:43:01.432090108Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":138,""frm_payload"":""MjU7OTk4OzI4LjU7MzU="",""decoded_payload"":{""format"":""string"",""msg"":""25;998;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:43:01.178518Z"",""timestamp"":3538674580,""rssi"":-14,""channel_rssi"":-14,""snr"":9.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEJTHr5cNGgsIxYWCuwYQt4TOaiCg9MPL/ssJ"",""channel_index"":7,""received_at"":""2024-12-16T19:43:01.197742035Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867900000"",""timestamp"":3538674580,""time"":""2024-12-16T19:43:01.178518Z""},""received_at"":""2024-12-16T19:43:01.224804170Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268980414","2024-12-16 20:37:55","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8FM9KR8E4J05XSZCH11G5X""],""received_at"":""2024-12-16T19:37:55.272482511Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":137,""frm_payload"":""MjU7MTEzMTsyOC41OzM1"",""decoded_payload"":{""format"":""string"",""msg"":""25;1131;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:37:55.028980Z"",""timestamp"":3232527035,""rssi"":-11,""channel_rssi"":-11,""snr"":7.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELvlsYUMGgsIk4OCuwYQ5tzLHiD41ICNisMJ"",""channel_index"":2,""received_at"":""2024-12-16T19:37:55.038655411Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":3232527035,""time"":""2024-12-16T19:37:55.028980Z""},""received_at"":""2024-12-16T19:37:55.065311516Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268977971","2024-12-16 20:32:50","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8FAZN9Z8VWAZ672YE11M2N""],""received_at"":""2024-12-16T19:32:50.168631329Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":136,""frm_payload"":""MjU7MTIxMjsyOC41OzM1"",""decoded_payload"":{""format"":""string"",""msg"":""25;1212;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:32:49.928286Z"",""timestamp"":2927423436,""rssi"":-13,""channel_rssi"":-13,""snr"":9.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEMzf8/MKGgwI4YCCuwYQkYWsygMg4OmiwJm6CQ=="",""channel_index"":6,""received_at"":""2024-12-16T19:32:49.937509589Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867700000"",""timestamp"":2927423436,""time"":""2024-12-16T19:32:49.928286Z""},""received_at"":""2024-12-16T19:32:49.962625494Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268975157","2024-12-16 20:27:44","/ttndata/eui-70b3d57ed00672c7-co-25","{""end_device_ids"":{""device_id"":""eui-70b3d57ed00672c7-co-25"",""application_ids"":{""application_id"":""co2-mereni""},""dev_eui"":""70B3D57ED00672C7"",""join_eui"":""0000000000000000"",""dev_addr"":""260BC071""},""correlation_ids"":[""gs:uplink:01JF8F1MP603VHQEY3NYTEGCM4""],""received_at"":""2024-12-16T19:27:44.018684024Z"",""uplink_message"":{""session_key_id"":""AZPOemi7GnlzdMz1uCyC3w=="",""f_port"":1,""f_cnt"":135,""frm_payload"":""MjU7MTE0NjsyOC41OzM1"",""decoded_payload"":{""format"":""string"",""msg"":""25;1146;28.5;35"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:27:43.775438Z"",""timestamp"":2621275859,""rssi"":-14,""channel_rssi"":-14,""snr"":9.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQENP99eEJGgwIr/6BuwYQ9pmIhAMguNDdgaWxCQ=="",""channel_index"":1,""received_at"":""2024-12-16T19:27:43.788693152Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":2621275859,""time"":""2024-12-16T19:27:43.775438Z""},""received_at"":""2024-12-16T19:27:43.815020869Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
