"id","time","topic","payload"
"268996651","2024-12-16 21:12:13","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8HK3F0H351AQYZNFCH0FEE""],""received_at"":""2024-12-16T20:12:13.361289953Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":144,""frm_payload"":""MTU7MTA4MzszMC42OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1083;30.6;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:12:13.106583Z"",""timestamp"":995641716,""rssi"":-15,""channel_rssi"":-15,""snr"":6,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPSS4doDGgsInZOCuwYQwJ2sSCCg2vuG/f4J"",""channel_index"":5,""received_at"":""2024-12-16T20:12:13.126480186Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867500000"",""timestamp"":995641716,""time"":""2024-12-16T20:12:13.106583Z""},""received_at"":""2024-12-16T20:12:13.153077591Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268994255","2024-12-16 21:07:07","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8H9RFX6HBXSH0GQS3FQ4FV""],""received_at"":""2024-12-16T20:07:07.209048956Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":143,""frm_payload"":""MTU7MTA4ODszMC42OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1088;30.6;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:07:06.963251Z"",""timestamp"":689495499,""rssi"":-14,""channel_rssi"":-14,""snr"":9.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEMu748gCGgsI65CCuwYQtcGSAiD4wYnJiPYJ"",""channel_index"":1,""received_at"":""2024-12-16T20:07:06.980630930Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":689495499,""time"":""2024-12-16T20:07:06.963251Z""},""received_at"":""2024-12-16T20:07:07.005683068Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268991815","2024-12-16 21:02:01","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8H0DGKFGE46PF8F89859ZF""],""received_at"":""2024-12-16T20:02:01.059380821Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":142,""frm_payload"":""MTU7MTA4OTszMC43OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1089;30.7;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T20:02:00.820505Z"",""timestamp"":383349284,""rssi"":-12,""channel_rssi"":-12,""snr"":9.75,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKTk5bYBGgwIuI6CuwYQ58r3lQMgoLmXi5TtCQ=="",""channel_index"":4,""received_at"":""2024-12-16T20:02:00.826586756Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867300000"",""timestamp"":383349284,""time"":""2024-12-16T20:02:00.820505Z""},""received_at"":""2024-12-16T20:02:00.853008130Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268989334","2024-12-16 20:56:54","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8GQ2HWD1FK77SVFX5ZGBHB""],""received_at"":""2024-12-16T19:56:54.923429161Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":141,""frm_payload"":""MTU7MTA3NjszMC43OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1076;30.7;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:56:54.669319Z"",""timestamp"":77203059,""rssi"":-17,""channel_rssi"":-17,""snr"":11,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPOM6CQaDAiGjIK7BhDu5rnVAiC44qTNn+QJ"",""received_at"":""2024-12-16T19:56:54.692209227Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868100000"",""timestamp"":77203059,""time"":""2024-12-16T19:56:54.669319Z""},""received_at"":""2024-12-16T19:56:54.717142095Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268986935","2024-12-16 20:51:48","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8GDQJS1PE1XFRGAKXB9RPN""],""received_at"":""2024-12-16T19:51:48.777492173Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":140,""frm_payload"":""MTU7MTA5NTszMC42OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1095;30.6;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:51:48.526013Z"",""timestamp"":4066024123,""rssi"":-14,""channel_rssi"":-14,""snr"":9,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELu16pIPGgwI1ImCuwYQvJinjwIg+NSxj6vbCQ=="",""channel_index"":3,""received_at"":""2024-12-16T19:51:48.543135704Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867100000"",""timestamp"":4066024123,""time"":""2024-12-16T19:51:48.526013Z""},""received_at"":""2024-12-16T19:51:48.570773986Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268984463","2024-12-16 20:46:42","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8G4CKPPH98V6MQCWAX882K""],""received_at"":""2024-12-16T19:46:42.629629335Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":139,""frm_payload"":""MTU7MTEwMTszMC43OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1101;30.7;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:46:42.376577Z"",""timestamp"":3759877939,""rssi"":-11,""channel_rssi"":-11,""snr"":6.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQELPe7IAOGgwIooeCuwYQjZqGyQEguL7B0bbSCQ=="",""channel_index"":2,""received_at"":""2024-12-16T19:46:42.395794601Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868500000"",""timestamp"":3759877939,""time"":""2024-12-16T19:46:42.376577Z""},""received_at"":""2024-12-16T19:46:42.423121946Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268981969","2024-12-16 20:41:37","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8FV2MVVQCYW1QKZN3HBKV9""],""received_at"":""2024-12-16T19:41:37.511787457Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":138,""frm_payload"":""MTU7MTA4NzszMC43OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1087;30.7;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:41:37.272550Z"",""timestamp"":3454773660,""rssi"":-15,""channel_rssi"":-15,""snr"":10.5,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEJzTru8MGgwI8YSCuwYQx6qQkgEg4JK6hMbJCQ=="",""channel_index"":7,""received_at"":""2024-12-16T19:41:37.281101656Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867900000"",""timestamp"":3454773660,""time"":""2024-12-16T19:41:37.272550Z""},""received_at"":""2024-12-16T19:41:37.307660779Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268979680","2024-12-16 20:36:31","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8FHQP9DVHQPBZEWQC0RWDK""],""received_at"":""2024-12-16T19:36:31.387782881Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":137,""frm_payload"":""MTU7MTA5ODszMC43OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1098;30.7;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:36:31.129791Z"",""timestamp"":3148627443,""rssi"":-14,""channel_rssi"":-14,""snr"":9.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEPP7sN0LGgsIv4KCuwYQ09XKVCC4+sfG0cAJ"",""channel_index"":1,""received_at"":""2024-12-16T19:36:31.151884320Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868300000"",""timestamp"":3148627443,""time"":""2024-12-16T19:36:31.129791Z""},""received_at"":""2024-12-16T19:36:31.181355292Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268977335","2024-12-16 20:31:25","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8F8CPT9399K18X3Y1TKEHY""],""received_at"":""2024-12-16T19:31:25.223555831Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":136,""frm_payload"":""MTU7MTA5NDszMC43OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1094;30.7;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:31:24.978294Z"",""timestamp"":2842481236,""rssi"":-13,""channel_rssi"":-13,""snr"":9,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQENSks8sKGgsIjYCCuwYQmd7jCCCgsNaI3bcJ"",""channel_index"":6,""received_at"":""2024-12-16T19:31:24.994703709Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""867700000"",""timestamp"":2842481236,""time"":""2024-12-16T19:31:24.978294Z""},""received_at"":""2024-12-16T19:31:25.019667967Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
"268974517","2024-12-16 20:26:19","/ttndata/eui-70b3d57ed0064636-co-15","{""end_device_ids"":{""device_id"":""eui-70b3d57ed0064636-co-15"",""application_ids"":{""application_id"":""test-provozu-aplikace""},""dev_eui"":""70B3D57ED0064636"",""join_eui"":""0000000000000000"",""dev_addr"":""260BD152""},""correlation_ids"":[""gs:uplink:01JF8EZ1QXB2DQC31G1FAYP9G2""],""received_at"":""2024-12-16T19:26:19.082308566Z"",""uplink_message"":{""session_key_id"":""AZPOeSzSBf5bzzGHiAUNTQ=="",""f_port"":1,""f_cnt"":135,""frm_payload"":""MTU7MTA5MjszMC43OzMx"",""decoded_payload"":{""format"":""string"",""msg"":""15;1092;30.7;31"",""sensor"":""CO2""},""rx_metadata"":[{""gateway_ids"":{""gateway_id"":""eui-50303541790d4750"",""eui"":""50303541790D4750""},""time"":""2024-12-16T19:26:18.835534Z"",""timestamp"":2536335019,""rssi"":-17,""channel_rssi"":-17,""snr"":11.25,""uplink_token"":""CiIKIAoUZXVpLTUwMzAzNTQxNzkwZDQ3NTASCFAwNUF5DUdQEKvNtbkJGgwI2v2BuwYQiP2WogMg+JfkyuiuCQ=="",""received_at"":""2024-12-16T19:26:18.852172102Z""}],""settings"":{""data_rate"":{""lora"":{""bandwidth"":125000,""spreading_factor"":7,""coding_rate"":""4/5""}},""frequency"":""868100000"",""timestamp"":2536335019,""time"":""2024-12-16T19:26:18.835534Z""},""received_at"":""2024-12-16T19:26:18.878092828Z"",""consumed_airtime"":""0.066816s"",""network_ids"":{""net_id"":""000013"",""ns_id"":""EC656E0000000181"",""tenant_id"":""ttn"",""cluster_id"":""eu1"",""cluster_address"":""eu1.cloud.thethings.network""}}}"
